date,std,flight_no,destination,destination_code,airline_name,aircraft_type,tail_reg,icao_cat,actual_departure,gate
03-Apr-26,13:30,FR7054,Malaga (AGP),AGP,Ryanair,B38M,9H-VVH,C,13:30,203
03-Apr-26,13:30,,Malaga (AGP),AGP,NetJets,GLEX,CS-GLJ,C,13:50,R110
03-Apr-26,13:35,EI608,Amsterdam (AMS),AMS,Aer Lingus,A320,EI-DVI,C,13:35,413
03-Apr-26,13:35,UA316,New York (EWR),EWR,United Airlines,B752,N17104,D,13:35,419
03-Apr-26,13:40,FR664,Birmingham (BHX),BHX,Ryanair,B738,9H-QBS,C,13:40,202
03-Apr-26,13:45,EI3256,Edinburgh (EDI),EDI,Aer Lingus,AT7,,B,13:45,403
03-Apr-26,13:45,FR446,Liverpool (LPL),LPL,Ryanair,B738,9H-QCT,C,13:45,201
03-Apr-26,13:45,,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HPJ,B,14:05,418
03-Apr-26,13:50,EI121,Orlando (MCO),MCO,Aer Lingus,A333,EI-GCF,E,13:50,410
03-Apr-26,13:50,EI147,Bridgetown (BGI),BGI,Aer Lingus,A21N,EI-XLR,C,14:10,409
03-Apr-26,13:55,FR4784,Newquay (NQY),NQY,Ryanair,B738,SP-RSQ,C,14:40,204
03-Apr-26,13:55,FR5125,Hamburg (HAM),HAM,Ryanair,B38M,EI-IJD,C,13:55,210
03-Apr-26,13:55,FR5151,Glasgow (GLA),GLA,Ryanair,B738,EI-DLV,C,13:55,202
03-Apr-26,14:00,FR814,Edinburgh (EDI),EDI,Ryanair,B738,EI-EVJ,C,14:00,205
03-Apr-26,14:05,EI3224,Glasgow (GLA),GLA,Aer Lingus,AT7,,B,14:05,407
03-Apr-26,14:05,EI3330,Exeter (EXT),EXT,Aer Lingus,AT7,,B,14:05,410
03-Apr-26,14:05,FR5405,Murcia (RMU),RMU,Ryanair,B38M,EI-HMW,C,14:25,206
03-Apr-26,14:05,PC1158,Istanbul (SAW),SAW,Pegasus,A21N,TC-RDB,C,14:25,113
03-Apr-26,14:05,,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-GPO,B,14:25,418
03-Apr-26,14:05,,Exeter (EXT),EXT,Aer Lingus Regional,AT76,EI-FAT,B,14:25,418
03-Apr-26,14:10,EI131,Windsor Locks (BDL),BDL,Aer Lingus,A21N,EI-LRD,C,14:30,403
03-Apr-26,14:15,EI143,Cancun (CUN),CUN,Aer Lingus,A333,EI-FNH,E,14:35,407
03-Apr-26,14:15,EI584,Malaga (AGP),AGP,Aer Lingus,A320,EI-DVK,C,14:15,404
03-Apr-26,14:20,EI3392,Leeds (LBA),LBA,Aer Lingus,AT7,,B,14:20,414
03-Apr-26,14:20,EK162,Dubai (DXB),DXB,Emirates,B77W,A6-ENX,C,14:20,415
03-Apr-26,14:20,,Leeds (LBA),LBA,Aer Lingus Regional,AT76,EI-GPN,B,14:40,418
03-Apr-26,14:25,D83607,Copenhagen (CPH),CPH,Norwegian,B738,SE-RPI,C,14:25,110
03-Apr-26,14:25,EI89,Minneapolis (MSP),MSP,Aer Lingus,A21N,EI-XLV,C,14:45,404
03-Apr-26,14:25,EI748,Bilbao (BIO),BIO,Aer Lingus,A320,EI-DEI,C,14:45,415
03-Apr-26,14:25,FR7034,Faro (FAO),FAO,Ryanair,B738,SP-RSM,C,14:25,205
03-Apr-26,14:30,EI168,London (LHR),LHR,Aer Lingus,A20N,EI-NSA,C,14:30,409
03-Apr-26,14:40,EI3286,Bristol (BRS),BRS,Aer Lingus,AT7,,B,14:40,411
03-Apr-26,14:40,,Bristol (BRS),BRS,Aer Lingus Regional,AT76,EI-HPK,B,15:00,418
03-Apr-26,14:50,EI83,Indianapolis (IND),IND,Aer Lingus,A21N,EI-XLU,C,15:10,408
03-Apr-26,14:50,EW9395,Dusseldorf (DUS),DUS,Eurowings,A321,D-AIDV,C,14:50,117
03-Apr-26,14:50,LG4884,Luxembourg (LUX),LUX,Luxair,B737,LX-LBR,C,14:50,114
03-Apr-26,14:55,FR554,Manchester (MAN),MAN,Ryanair,B738,EI-DPP,C,15:15,205
03-Apr-26,14:55,FR3100,Amsterdam (AMS),AMS,Ryanair,B738,EI-ENR,C,15:15,201
03-Apr-26,15:00,DL155,Boston (BOS),BOS,Delta Air Lines,B763,N189DN,D,15:00,403
03-Apr-26,15:00,EI764,Tenerife (TFS),TFS,Aer Lingus,A320,EI-DVE,C,15:00,403
03-Apr-26,15:00,EI778,Lanzarote (ACE),ACE,Aer Lingus,A320,EI-GAL,C,15:00,415
03-Apr-26,15:05,FR96,Prague (PRG),PRG,Ryanair,B738,SP-RSF,C,15:25,105
03-Apr-26,15:10,EI3304,Southampton (SOU),SOU,Aer Lingus,AT7,,B,15:10,413
03-Apr-26,15:10,,Southampton (SOU),SOU,Aer Lingus Regional,AT76,EI-HDK,B,15:30,418
03-Apr-26,15:15,FR156,Leeds (LBA),LBA,Ryanair,B38M,9H-VVL,C,15:15,210
03-Apr-26,15:20,BA831,London (LHR),LHR,British Airways,A320,G-EUUE,C,15:20,425
03-Apr-26,15:20,FR9611,Rome (FCO),FCO,Ryanair,B38M,EI-HMX,C,15:20,210
03-Apr-26,15:25,EI53,Seattle (SEA),SEA,Aer Lingus,A332,EI-DUO,E,15:45,411
03-Apr-26,15:25,EI69,Los Angeles (LAX),LAX,Aer Lingus,A333,,E,15:25,405
03-Apr-26,15:25,EI756,Seville (SVQ),SVQ,Aer Lingus,A320,EI-EDS,C,15:45,413
03-Apr-26,15:30,EI3228,Glasgow (GLA),GLA,Aer Lingus,AT7,,B,15:30,406
03-Apr-26,15:30,FR24,Paris (BVA),BVA,Ryanair,B38M,EI-IJZ,C,15:30,203
03-Apr-26,15:30,FR340,London (LTN),LTN,Ryanair,B38M,EI-IHC,C,15:30,205
03-Apr-26,15:30,FR436,Liverpool (LPL),LPL,Ryanair,B738,SP-RKV,C,15:30,201
03-Apr-26,15:30,,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-HNA,B,15:50,418
03-Apr-26,15:35,FR120,London (LGW),LGW,Ryanair,B38M,9H-VUQ,C,15:35,204
03-Apr-26,15:35,FR7124,Lanzarote (ACE),ACE,Ryanair,B38M,EI-HEN,C,15:55,202
03-Apr-26,15:35,FR7762,Alicante (ALC),ALC,Ryanair,B38M,EI-IKI,C,15:55,205
03-Apr-26,15:40,EI87,Cleveland (CLE),CLE,Aer Lingus,A21N,EI-LRG,C,16:00,407
03-Apr-26,15:45,EI406,Rome (FCO),FCO,Aer Lingus,A320,EI-DEM,C,16:05,409
03-Apr-26,15:50,EI3216,Isle of Man (IOM),IOM,Aer Lingus,AT7,,B,15:50,414
03-Apr-26,15:50,EI3326,Manchester (MAN),MAN,Aer Lingus,AT7,,B,15:50,407
03-Apr-26,15:50,FR7378,Marrakesh (RAK),RAK,Ryanair,B738,SP-RNP,C,16:10,208
03-Apr-26,15:50,,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-GZV,B,16:10,418
03-Apr-26,15:50,,Isle of Man (IOM),IOM,Aer Lingus Regional,AT76,EI-GPP,B,16:10,418
03-Apr-26,15:55,BA4467,London (LCY),LCY,British Airways,E190,G-LCYN,C,15:55,423
03-Apr-26,15:55,EI172,London (LHR),LHR,Aer Lingus,A20N,EI-NSB,C,16:15,415
03-Apr-26,15:55,FR6525,Olbia (OLB),OLB,Ryanair,B738,9H-QCJ,C,16:15,201
03-Apr-26,16:10,EI586,Malaga (AGP),AGP,Aer Lingus,A320,EI-FNJ,C,16:10,416
03-Apr-26,16:10,FR5194,Bucharest (OTP),OTP,Ryanair,B38M,EI-IHY,C,16:10,209
03-Apr-26,16:15,FR204,London (STN),STN,Ryanair,B738,9H-QBS,C,16:15,205
03-Apr-26,16:15,FR1456,Brussels (BRU),BRU,Ryanair,B738,9H-QDR,C,16:15,208
03-Apr-26,16:20,AF1817,Paris (CDG),CDG,Air France,BCS3,F-HPNY,C,16:40,114
03-Apr-26,16:20,EI496,Faro (FAO),FAO,Aer Lingus,A320,EI-DEJ,C,16:40,416
03-Apr-26,16:25,EI119,Washington (IAD),IAD,Aer Lingus,A21N,EI-XLW,C,16:45,409
03-Apr-26,16:25,EI356,Munich (MUC),MUC,Aer Lingus,A20N,EI-NSG,C,16:25,415
03-Apr-26,16:40,FR666,Birmingham (BHX),BHX,Ryanair,B738,SP-RKD,C,16:40,206
03-Apr-26,16:40,FR5306,Kerry (KIR),KIR,Ryanair,B38M,EI-HGP,C,16:40,203
03-Apr-26,16:40,FR7235,Malta (MLA),MLA,Ryanair,B38M,EI-IHM,C,16:40,208
